,rsi_200,sma_cross_f18_s200,retearn,sma_cross_f6_s50,sma_cross_f50_s200,close,adj close,sma_cross_f6_s100,sma_cross_f6_s24,ebitdamargin,sma_cross_f100_s200,sma_cross_f6_s200,adi,consolinc,atr_6,sma_cross_f24_s200,2_day_return,ebt,sma_cross_f24_s50,open,sma_cross_f18_s50,ema_18,atr_18,2_day_log_return,low,taxexp,ema_24,stoch_24,stoch_18,ema_6,sma_18,high
3561,53.552796881547366,2.1727538585225403,23913000000.0,1.1654850969042485,1.508071019961406,81.12999725341797,68.95116424560547,1.5220975951182254,0.6878665395362731,0.14,1.1514585217474291,2.6735561168656545,227285354.50566265,5538000000.0,0.8926994663669444,1.9856895773293812,0.0074506206782078985,8720000000.0,0.4776185573679754,80.6500015258789,0.6646828385611343,80.15046643638203,0.9790776233509718,0.7423001903798188,80.62999725341797,3182000000.0,79.96340215518887,90.86011140553092,90.86011140553092,80.65126869472516,80.16333262125652,81.47000122070312
3562,53.46984538066748,2.228293328876333,23913000000.0,1.1958814076636912,1.5362088993838512,80.95999908447266,68.80669403076172,1.5740522584009398,0.6963474679785833,0.14,1.1580380486466026,2.7320903070475424,228697981.02340356,5538000000.0,0.8689162219724537,2.035742839068959,0.002600607857246473,8720000000.0,0.499533939685108,81.0199966430664,0.6920844294924821,80.23568039933895,0.9663510887203624,0.2597232127998339,80.4800033569336,3182000000.0,80.04312990953156,86.29026965388813,86.29026965388813,80.73947737751016,80.18666585286458,81.2300033569336
3563,53.83342637196085,2.3571273370091745,23913000000.0,1.4153313354405554,1.5875431896731982,81.81999969482422,69.53762054443361,1.8302070873081961,0.8629185472448881,0.14,1.1726674378055577,3.0028745251137536,231838719.72376156,5538000000.0,0.8924305410154562,2.139955977868865,0.008504899109646802,8720000000.0,0.5524127881956673,81.31999969482422,0.7695841473359764,80.40245085149529,0.9687761469153684,0.8468936218522849,81.22000122070312,3182000000.0,80.18527949235501,96.4454625002712,96.4454625002712,81.04819803959988,80.26666598849827,81.97000122070312
3564,53.90078113657214,2.4840344522679203,23913000000.0,1.5895168514887104,1.6404367210833757,81.9800033569336,69.67359924316406,2.041743863031556,0.9855707287453584,0.14,1.18820970954053,3.2299535725720863,233034666.59569615,5538000000.0,0.8370250439451717,2.2443828438267275,0.012598867144213656,8720000000.0,0.603946122743352,81.83999633789062,0.8435977311845448,80.56850900996248,0.9460662253419452,1.252016179362858,81.62000274658203,3182000000.0,80.3288574015213,95.48539651321194,95.48539651321194,81.31442813026666,80.34111065334743,82.18000030517578
3565,53.93033395370814,2.6005231985437263,23913000000.0,1.7085010452432812,1.6921587956461934,82.05000305175781,69.73308563232422,2.19691171474004,1.0580433400096183,0.14,1.203748126149435,3.4006598408894746,232783414.78196597,5538000000.0,0.7891867736815233,2.3426165008798563,0.0028110896821249565,8720000000.0,0.6504577052336629,82.06999969482422,0.9083644028975328,80.72445575120409,0.9240622918431304,0.2807145958569457,81.80000305175781,3182000000.0,80.46654905354022,93.47835822009485,93.47835822009485,81.52459239354984,80.42111078898112,82.3499984741211
3566,53.61941152505439,2.6409415170860484,23913000000.0,1.61571867437884,1.7222604295390482,81.41999816894531,69.19763946533203,2.1255956210596882,0.9518833466044896,0.14,1.2123834828582003,3.3379791039178883,230291105.41303936,5538000000.0,0.815988469441634,2.3860957573133987,-0.006830997378105329,8720000000.0,0.6638353277743505,81.7300033569336,0.9186810875470002,80.79767074254528,0.9255031060875226,-0.685443543856401,81.13999938964844,3182000000.0,80.54282498277263,79.78259535502404,79.78259535502404,81.49470832937713,80.45888858371309,82.08999633789062
3567,53.295901988691085,2.6110731875893407,23913000000.0,1.3712531101261476,1.7309067255644663,80.76000213623047,68.63671875,1.8881372009657584,0.7245931191430941,0.14,1.2140226347248555,3.102159835690614,226106591.12732503,5538000000.0,0.843323012457872,2.3775667165475203,-0.0157221312315321,8720000000.0,0.6466599909830535,81.41999816894531,0.8801664620248744,80.79370562609108,0.9285304739459412,-1.5847034833751827,80.55000305175781,3182000000.0,80.56019915504926,65.43485075406639,65.43485075406639,81.28479227419236,80.51166661580403,81.52999877929688
3568,53.281216839742115,2.5790207112599997,23913000000.0,1.1807237872674958,1.737577954893581,80.7300033569336,68.61122894287111,1.7032231454379456,0.5524976637755685,0.14,1.2150785967231317,2.9183017421610766,226439019.97361863,5538000000.0,0.8777696856745288,2.3658040783855085,-0.008474512742925766,8720000000.0,0.6282261234919275,81.11000061035156,0.8414427563664191,80.7870001240745,0.9352789504910454,-0.8510625596673371,80.18000030517578,3182000000.0,80.5737834912,64.78270316172166,64.78270316172166,81.12628115497557,80.63944456312392,81.2300033569336
3569,52.634990488635815,2.421159942270449,23913000000.0,0.7088953828354079,1.704322691607274,79.4000015258789,67.48089599609375,1.2104569583003126,0.15317746983077996,0.14,1.2027611161423692,2.413218074442682,235423221.44426197,5538000000.0,1.194809139510675,2.260040604611902,-0.016840026923939818,8720000000.0,0.5557179130046279,79.05000305175781,0.7168372506631755,80.64100027163286,1.0377638092799542,-1.698343242551914,77.94999694824219,3182000000.0,80.47988093397431,35.869610287080945,32.95463806338291,80.6330584038051,80.71333355373805,79.58000183105469
3570,52.72597661502709,2.2988012215287204,23913000000.0,0.4289132506684297,1.6781701564663791,79.61000061035156,67.65937042236328,0.9144438570478854,-0.06953433098040307,0.14,1.1926395500869234,2.1070834071348092,236179895.42922437,5538000000.0,1.1106746898266042,2.176617738115212,-0.013873438622690635,8720000000.0,0.4984475816488328,79.58999633789062,0.6206310650623408,80.53247399149801,1.018443733286971,-1.3970574221898069,79.20999908447266,3182000000.0,80.41029050808449,40.43480928995192,37.727342873541104,80.34075617710408,80.75277794731988,79.9000015258789
